datetime,gps_time_str,lat,lon,val_4,su202,temp_C,humidity_pct,pressure_hPa,cpm,o3_ppm,alt_m
2000-01-01 14:12:37,GPS Time :2025-10-5 8:54,25.29091,76.28637,5927.2,0.75,23.3,27.01,497.11,84972.0,0.1,5698.098406776927
2000-01-01 14:12:44,GPS Time :2025-10-5 8:54,25.291031,76.28674,5962.5,1.13,23.27,27.8,496.03,135276.0,0.1,5715.064527761105
2000-01-01 14:12:50,GPS Time :2025-10-5 8:54,25.291271,76.287338,5999.0,0.84,23.23,28.04,494.81,176856.0,0.1,5734.265979725967
2000-01-01 14:12:57,GPS Time :2025-10-5 8:54,25.291271,76.287338,5999.0,0.49,23.19,27.75,493.58,192456.0,0.0,5753.663669851371
2000-01-01 14:13:03,GPS Time :2025-10-5 8:54,25.291376,76.287739,6019.9,0.95,23.15,28.25,492.44,194316.0,0.1,5771.677000620566
2000-01-01 14:13:10,GPS Time :2025-10-5 8:54,25.291376,76.287739,6019.9,0.81,23.1,28.05,491.3,195600.0,0.1,5789.724131561506
2000-01-01 14:13:17,GPS Time :2025-10-5 8:54,25.29163,76.288433,6055.8,0.52,23.07,27.97,489.98,193584.0,0.1,5810.663223183008
2000-01-01 14:13:23,GPS Time :2025-10-5 8:55,25.291758,76.288864,6078.3,0.53,23.03,27.27,488.74,193512.0,0.1,5830.374930824451
2000-01-01 14:13:30,GPS Time :2025-10-5 8:55,25.291864,76.289285,6097.0,0.53,23.0,26.93,487.46,190656.0,0.1,5850.765024502405
2000-01-01 14:13:36,GPS Time :2025-10-5 8:55,25.29205,76.289753,6118.3,0.62,22.96,27.4,486.34,193668.0,0.1,5868.641953321891
2000-01-01 14:13:43,GPS Time :2025-10-5 8:55,25.29205,76.289753,6118.3,0.85,22.91,26.96,485.12,189252.0,0.1,5888.153012199122
2000-01-01 14:13:49,GPS Time :2025-10-5 8:55,25.292315,76.290545,6155.9,0.79,22.86,25.73,483.98,189228.0,0.1,5906.420601181527
2000-01-01 14:13:56,GPS Time :2025-10-5 8:55,25.292452,76.291015,6155.9,0.62,22.82,27.39,482.71,191496.0,0.2,5926.81241251963
2000-01-01 14:14:03,GPS Time :2025-10-5 8:55,25.292695,76.291424,6194.8,0.93,22.76,27.19,481.53,185124.0,0.1,5945.798107883697
2000-01-01 14:14:09,GPS Time :2025-10-5 8:55,25.292941,76.291846,6214.6,0.92,22.72,26.51,480.02,185196.0,0.1,5970.148391871716
2000-01-01 14:14:16,GPS Time :2025-10-5 8:55,25.293077,76.292275,6236.9,0.86,22.67,26.83,478.77,184416.0,0.1,5990.352883247969
2000-01-01 14:14:22,GPS Time :2025-10-5 8:56,25.293179,76.292849,6260.0,1.09,22.64,28.24,477.6,183948.0,0.1,6009.303027558261
2000-01-01 14:14:29,GPS Time :2025-10-5 8:56,25.293179,76.292849,6260.0,0.86,22.61,27.87,476.47,180024.0,0.1,6027.641023877593
2000-01-01 14:14:36,GPS Time :2025-10-5 8:56,25.293656,76.29388,6298.7,0.73,22.56,26.35,475.17,176748.0,0.1,6048.781448663275
2000-01-01 14:14:42,GPS Time :2025-10-5 8:56,25.29384,76.294461,6320.3,1.01,22.52,27.31,474.01,177552.0,0.1,6067.684790397494
2000-01-01 14:14:49,GPS Time :2025-10-5 8:56,25.294055,76.294872,6338.4,1.02,22.47,27.08,472.68,177804.0,0.1,6089.404602981789
2000-01-01 14:14:55,GPS Time :2025-10-5 8:56,25.29429,76.295401,6361.8,0.87,22.41,27.09,471.52,175920.0,0.1,6108.388640814453
2000-01-01 14:15:02,GPS Time :2025-10-5 8:56,25.29429,76.295401,6361.8,0.84,22.36,27.48,470.19,171228.0,0.1,6130.201417739152
2000-01-01 14:15:08,GPS Time :2025-10-5 8:56,25.294631,76.296418,6402.6,0.84,22.31,27.32,469.05,175848.0,0.1,6148.937886660164
2000-01-01 14:15:15,GPS Time :2025-10-5 8:56,25.29489,76.296889,6402.6,0.71,22.26,27.7,467.64,175428.0,0.1,6172.163018794799
2000-01-01 14:15:22,GPS Time :2025-10-5 8:57,25.295087,76.297365,6443.1,0.82,22.23,28.06,466.49,170292.0,0.1,6191.147525367249
2000-01-01 14:15:28,GPS Time :2025-10-5 8:57,25.295257,76.297866,6465.3,1.02,22.19,27.73,465.28,173604.0,0.1,6211.163487951071
2000-01-01 14:15:35,GPS Time :2025-10-5 8:57,25.295385,76.29823,6483.7,1.06,22.14,27.88,464.03,173568.0,0.1,6231.885448961991
2000-01-01 14:15:41,GPS Time :2025-10-5 8:57,25.2956,76.298707,6506.7,0.89,22.1,27.28,462.88,166608.0,0.1,6250.989614196325
2000-01-01 14:15:48,GPS Time :2025-10-5 8:57,25.2956,76.298707,6506.7,0.9,22.08,28.56,461.46,166884.0,0.1,6274.632207030809
2000-01-01 14:15:55,GPS Time :2025-10-5 8:57,25.296,76.299631,6548.3,0.76,22.04,28.75,460.18,173448.0,0.1,6295.994381101816
2000-01-01 14:16:01,GPS Time :2025-10-5 8:57,25.296316,76.300205,6548.3,0.94,22.0,28.06,458.97,166176.0,0.1,6316.232598475037
2000-01-01 14:16:08,GPS Time :2025-10-5 8:57,25.296529,76.300655,6590.3,0.82,21.95,27.51,457.77,163920.0,0.1,6336.346274308062
2000-01-01 14:16:14,GPS Time :2025-10-5 8:57,25.297146,76.301654,6631.1,0.88,21.92,28.54,456.58,166236.0,0.1,6356.334544626381
2000-01-01 14:16:21,GPS Time :2025-10-5 8:57,25.297146,76.301654,6631.1,0.82,21.88,27.98,455.33,162900.0,0.1,6377.376108987579
2000-01-01 14:16:27,GPS Time :2025-10-5 8:58,25.297421,76.302196,6653.8,0.79,21.83,28.31,453.96,162732.0,0.1,6400.49145978402
2000-01-01 14:16:34,GPS Time :2025-10-5 8:58,25.297421,76.302196,6653.8,0.86,21.77,27.86,452.49,161592.0,0.1,6425.356972976936
2000-01-01 14:16:41,GPS Time :2025-10-5 8:58,25.298121,76.303264,6701.9,0.71,21.74,28.18,451.37,161736.0,0.1,6444.346069317809
2000-01-01 14:16:47,GPS Time :2025-10-5 8:58,25.29842,76.303862,6723.5,0.77,21.7,28.65,449.71,160452.0,0.1,6472.560928970527
2000-01-01 14:16:54,GPS Time :2025-10-5 8:58,25.298738,76.304317,6749.6,1.0,21.64,28.4,448.09,157368.0,0.1,6500.177343354158
2000-01-01 14:17:00,GPS Time :2025-10-5 8:58,25.298998,76.304847,6779.1,0.68,21.61,28.21,446.86,157284.0,0.1,6521.199409897573
2000-01-01 14:17:07,GPS Time :2025-10-5 8:58,25.298998,76.304847,6779.1,0.73,21.58,28.71,445.63,153888.0,0.1,6542.268385808823
2000-01-01 14:17:13,GPS Time :2025-10-5 8:58,25.299531,76.306185,6822.2,0.84,21.54,28.01,444.43,156708.0,0.1,6562.868915607776
2000-01-01 14:17:20,GPS Time :2025-10-5 8:58,25.299839,76.306888,6822.2,1.01,21.5,27.99,443.29,156600.0,0.1,6582.481181787325
2000-01-01 14:17:27,GPS Time :2025-10-5 8:59,25.300115,76.307419,6862.6,0.76,21.46,28.19,442.12,156516.0,0.1,6602.652074946001
2000-01-01 14:17:33,GPS Time :2025-10-5 8:59,25.300418,76.308189,6884.7,0.52,21.39,27.97,440.88,158940.0,0.1,6624.077010558066
2000-01-01 14:17:40,GPS Time :2025-10-5 8:59,25.300611,76.308878,6904.8,0.7,21.37,28.04,439.64,155760.0,0.1,6645.550798125033
2000-01-01 14:17:46,GPS Time :2025-10-5 8:59,25.30087,76.309628,6927.3,0.94,21.32,27.65,438.53,152748.0,0.1,6664.8149438906985
2000-01-01 14:17:53,GPS Time :2025-10-5 8:59,25.30087,76.309628,6927.3,1.02,21.26,27.32,437.36,152736.0,0.1,6685.163187128005
2000-01-01 14:17:59,GPS Time :2025-10-5 8:59,25.301399,76.310868,6968.0,0.97,21.21,27.74,436.3,148224.0,0.1,6703.636441407117
2000-01-01 14:18:06,GPS Time :2025-10-5 8:59,25.301627,76.311626,6968.0,1.01,21.16,28.64,435.2,148896.0,0.1,6722.845266450151
2000-01-01 14:18:13,GPS Time :2025-10-5 8:59,25.301835,76.312159,7006.0,0.64,21.11,28.34,434.2,152328.0,0.1,6740.341982183876
2000-01-01 14:18:19,GPS Time :2025-10-5 8:0,25.302242,76.313481,7045.6,0.92,21.06,27.97,432.99,143496.0,0.1,6761.556691232098
2000-01-01 14:18:26,GPS Time :2025-10-5 8:0,25.302242,76.313481,7045.6,0.66,21.01,27.44,431.82,147540.0,0.1,6782.115790127817
2000-01-01 14:18:32,GPS Time :2025-10-5 8:0,25.302463,76.314318,7066.3,0.78,20.99,28.08,430.74,143460.0,0.1,6801.133495472492
2000-01-01 14:18:39,GPS Time :2025-10-5 8:0,25.302463,76.314318,7066.3,0.89,20.95,28.91,429.7,139068.0,0.1,6819.483370652726
2000-01-01 14:18:46,GPS Time :2025-10-5 8:0,25.302723,76.315736,7106.2,1.16,20.89,28.35,428.53,144036.0,0.1,6840.170018410109
2000-01-01 14:18:52,GPS Time :2025-10-5 8:0,25.303051,76.317205,7106.2,0.89,20.85,28.24,427.43,140436.0,0.1,6859.660759137107
2000-01-01 14:18:59,GPS Time :2025-10-5 8:0,25.303051,76.317205,7146.4,0.81,20.81,27.73,426.39,138744.0,0.1,6878.125759793661
2000-01-01 14:19:05,GPS Time :2025-10-5 8:0,25.303173,76.317999,7166.7,0.94,20.78,28.74,425.24,140664.0,0.1,6898.586298659438
2000-01-01 14:19:12,GPS Time :2025-10-5 8:0,25.303173,76.317999,7166.7,1.01,20.72,27.75,424.16,135156.0,0.1,6917.842253123307
2000-01-01 14:19:18,GPS Time :2025-10-5 8:0,25.303527,76.319441,7206.4,0.72,20.68,28.44,422.98,134916.0,0.1,6938.926607352328
2000-01-01 14:19:25,GPS Time :2025-10-5 8:0,25.303527,76.319441,7206.4,0.84,20.64,27.46,421.83,133356.0,0.1,6959.520798392933
2000-01-01 14:19:32,GPS Time :2025-10-5 8:1,25.303767,76.320955,7249.0,0.92,20.61,27.39,420.82,132576.0,0.1,6977.6454035307825
2000-01-01 14:19:38,GPS Time :2025-10-5 8:1,25.30393,76.321746,7269.5,0.72,20.57,27.44,419.75,129864.0,0.1,6996.885185361868
2000-01-01 14:19:45,GPS Time :2025-10-5 8:1,25.304077,76.322519,7286.6,0.81,20.54,27.8,418.63,126948.0,0.1,7017.066612034501
2000-01-01 14:19:51,GPS Time :2025-10-5 8:1,25.304292,76.323234,7307.5,0.78,20.5,27.39,417.32,126624.0,0.1,7040.7272265424035
2000-01-01 14:19:58,GPS Time :2025-10-5 8:1,25.304292,76.323234,7307.5,0.76,20.42,26.01,416.01,124080.0,0.1,7064.4480619013375
2000-01-01 14:20:04,GPS Time :2025-10-5 8:1,25.304575,76.325047,7356.2,0.82,20.4,26.02,414.98,124296.0,0.1,7083.1413080543625
2000-01-01 14:20:11,GPS Time :2025-10-5 8:1,25.304635,76.326075,7356.2,1.01,20.33,26.24,413.86,117636.0,0.1,7103.510632722281
2000-01-01 14:20:18,GPS Time :2025-10-5 8:1,25.304814,76.326781,7395.4,0.95,20.3,27.4,412.72,115344.0,0.1,7124.28958801978
2000-01-01 14:20:24,GPS Time :2025-10-5 8:2,25.30491,76.32759,7417.5,0.69,20.24,26.94,411.66,116484.0,0.0,7143.65211205483
2000-01-01 14:20:31,GPS Time :2025-10-5 8:2,25.305008,76.328427,7434.7,1.05,20.21,27.27,410.68,116424.0,0.1,7161.58926459664
2000-01-01 14:20:37,GPS Time :2025-10-5 8:2,25.305129,76.329185,7456.3,0.97,20.17,27.1,409.72,109908.0,0.0,7179.193991561513
2000-01-01 14:20:44,GPS Time :2025-10-5 8:2,25.305129,76.329185,7456.3,0.71,20.11,26.72,408.58,109464.0,0.1,7200.1430417160545
2000-01-01 14:20:50,GPS Time :2025-10-5 8:2,25.305326,76.33081,7495.4,0.71,20.07,26.9,407.62,108180.0,0.1,7217.821090943072
2000-01-01 14:20:57,GPS Time :2025-10-5 8:2,25.305398,76.331546,7495.4,0.53,20.04,27.46,406.51,108228.0,0.1,7238.303412671749
2000-01-01 14:21:04,GPS Time :2025-10-5 8:2,25.305471,76.332287,7534.6,0.66,19.99,27.06,405.56,107892.0,0.1,7255.869326559392
2000-01-01 14:21:10,GPS Time :2025-10-5 8:2,25.305534,76.333066,7554.7,1.12,19.94,27.41,404.36,106044.0,0.1,7278.105538751854
2000-01-01 14:21:17,GPS Time :2025-10-5 8:2,25.305623,76.333647,7573.1,0.98,19.9,27.34,403.13,102132.0,0.1,7300.9531828071185
2000-01-01 14:21:23,GPS Time :2025-10-5 8:3,25.305791,76.334506,7597.9,1.0,19.87,27.06,401.56,96312.0,0.0,7330.198592611987
2000-01-01 14:21:30,GPS Time :2025-10-5 8:3,25.305791,76.334506,7597.9,0.7,19.83,26.55,400.49,95892.0,0.1,7350.183277485859
2000-01-01 14:21:36,GPS Time :2025-10-5 8:3,25.306188,76.335713,7649.5,0.87,19.77,25.72,399.38,96480.0,0.1,7370.960797350408
2000-01-01 14:21:43,GPS Time :2025-10-5 8:3,25.306389,76.336372,7649.5,0.99,19.73,26.77,398.37,93372.0,0.1,7389.907141109582
2000-01-01 14:21:50,GPS Time :2025-10-5 8:3,25.306539,76.336955,7688.9,0.95,19.67,26.7,397.32,93204.0,0.1,7409.64511918709
2000-01-01 14:21:56,GPS Time :2025-10-5 8:3,25.306778,76.33776,7709.4,0.96,19.62,26.38,396.22,92376.0,0.1,7430.368357351754
2000-01-01 14:22:03,GPS Time :2025-10-5 8:3,25.30696,76.338319,7727.5,1.0,19.58,27.25,395.16,91224.0,0.1,7450.382148388905
2000-01-01 14:22:09,GPS Time :2025-10-5 8:3,25.307165,76.339124,7752.0,1.0,19.53,28.14,393.95,89472.0,0.1,7473.281286766242
2000-01-01 14:22:16,GPS Time :2025-10-5 8:3,25.307165,76.339124,7752.0,1.03,19.51,27.15,392.76,83040.0,0.1,7495.8575448617985
2000-01-01 14:22:22,GPS Time :2025-10-5 8:4,25.307772,76.340326,7797.2,1.14,19.45,26.44,391.79,76872.0,0.1,7514.30105434888
2000-01-01 14:22:29,GPS Time :2025-10-5 8:4,25.308115,76.341045,7797.2,1.09,19.39,25.88,390.63,75180.0,0.1,7536.405823323718
2000-01-01 14:22:36,GPS Time :2025-10-5 8:4,25.308373,76.341683,7838.1,0.8,19.34,25.77,389.56,76188.0,0.1,7556.842746192739
2000-01-01 14:22:42,GPS Time :2025-10-5 8:4,25.308645,76.342454,7859.7,0.69,19.3,26.24,388.57,74532.0,0.1,7575.792200050228
2000-01-01 14:22:49,GPS Time :2025-10-5 8:4,25.30892,76.343135,7879.0,0.97,19.25,25.92,387.47,70680.0,0.1,7596.89305694632
2000-01-01 14:22:55,GPS Time :2025-10-5 8:4,25.309229,76.343814,7900.4,0.63,19.21,27.17,386.41,68268.0,0.1,7617.272554889597
2000-01-01 14:23:02,GPS Time :2025-10-5 8:4,25.309229,76.343814,7900.4,0.97,19.16,26.41,385.44,65868.0,0.1,7635.961424893465
2000-01-01 14:23:08,GPS Time :2025-10-5 8:4,25.309793,76.345191,7940.4,0.87,19.12,26.5,384.51,63912.0,0.1,7653.915416526438
2000-01-01 14:23:15,GPS Time :2025-10-5 8:4,25.310108,76.345917,7940.4,0.79,19.07,25.96,383.41,60792.0,0.1,7675.196770918085
2000-01-01 14:23:22,GPS Time :2025-10-5 8:5,25.310386,76.346569,7978.9,1.07,19.04,26.78,382.43,57828.0,0.1,7694.198209134835
2000-01-01 14:23:28,GPS Time :2025-10-5 8:5,25.310663,76.347227,8000.0,1.15,18.99,26.42,381.36,55440.0,0.1,7714.989758531281
2000-01-01 14:23:35,GPS Time :2025-10-5 8:5,25.310929,76.347815,8019.4,0.79,18.95,27.09,380.29,55008.0,0.1,7735.82860077118
2000-01-01 14:23:41,GPS Time :2025-10-5 8:5,25.311266,76.348575,8043.2,0.81,18.91,26.61,379.2,50736.0,0.1,7757.105830602462
2000-01-01 14:23:48,GPS Time :2025-10-5 8:5,25.311266,76.348575,8043.2,1.15,18.85,26.05,378.18,48120.0,0.1,7777.061538015327
2000-01-01 14:23:54,GPS Time :2025-10-5 8:5,25.311788,76.349814,8084.4,0.92,18.81,26.06,377.31,41148.0,0.1,7794.117053751658
2000-01-01 14:24:01,GPS Time :2025-10-5 8:5,25.311984,76.350544,8084.4,1.12,18.75,25.7,376.17,46764.0,0.1,7816.513930630924
2000-01-01 14:24:08,GPS Time :2025-10-5 8:5,25.312162,76.351099,8124.5,1.12,18.72,26.42,375.14,44340.0,0.1,7836.79701920222
2000-01-01 14:24:14,GPS Time :2025-10-5 8:5,25.312388,76.35189,8146.5,1.26,18.66,26.58,374.14,44832.0,0.1,7856.53252966156
2000-01-01 14:24:21,GPS Time :2025-10-5 8:5,25.31255,76.352445,8164.9,0.93,18.61,26.36,373.1,41352.0,0.1,7877.102824636147
2000-01-01 14:24:27,GPS Time :2025-10-5 8:6,25.312814,76.353166,8186.6,1.05,18.56,26.66,372.06,39780.0,0.1,7897.719603805808
2000-01-01 14:24:34,GPS Time :2025-10-5 8:6,25.312814,76.353166,8186.6,0.78,18.51,26.75,371.12,38352.0,0.1,7916.39419101753
2000-01-01 14:24:40,GPS Time :2025-10-5 8:6,25.31321,76.354399,8226.7,1.08,18.47,26.4,370.14,35892.0,0.1,7935.904268393817
2000-01-01 14:24:47,GPS Time :2025-10-5 8:6,25.31321,76.354399,8226.7,1.17,18.43,26.69,369.21,28740.0,0.1,7954.457654947094
2000-01-01 14:24:54,GPS Time :2025-10-5 8:6,25.313552,76.355547,8264.7,0.88,18.37,26.32,368.32,23940.0,0.1,7972.248517840551
2000-01-01 14:25:00,GPS Time :2025-10-5 8:6,25.313767,76.356223,8284.4,0.61,18.32,26.1,367.33,24648.0,0.1,7992.0792996935925
2000-01-01 14:25:07,GPS Time :2025-10-5 8:6,25.313955,76.356759,8303.0,1.0,18.29,26.99,366.14,25272.0,0.1,8015.973659564076
2000-01-01 14:25:13,GPS Time :2025-10-5 8:6,25.314083,76.357252,8329.2,0.95,18.24,26.23,364.89,25356.0,0.1,8041.140596252582
2000-01-01 14:25:20,GPS Time :2025-10-5 8:6,25.314083,76.357252,8329.2,1.09,18.19,25.39,363.53,17880.0,0.1,8068.601648212984
2000-01-01 14:25:26,GPS Time :2025-10-5 8:7,25.314332,76.358308,8382.4,1.05,18.15,25.4,362.36,15072.0,0.1,8092.292879997751
2000-01-01 14:25:33,GPS Time :2025-10-5 8:7,25.314332,76.358308,8382.4,1.27,18.11,25.34,361.33,11964.0,0.1,8113.200588022283
2000-01-01 14:25:40,GPS Time :2025-10-5 8:7,25.314656,76.359262,8428.1,1.2,18.05,25.3,360.26,8232.0,0.1,8134.971418199915
2000-01-01 14:25:46,GPS Time :2025-10-5 8:7,25.314817,76.359793,8428.1,1.11,18.02,25.06,359.21,5292.0,0.1,8156.38627876477
2000-01-01 14:25:53,GPS Time :2025-10-5 8:7,25.314922,76.360246,8471.0,1.29,17.98,25.61,358.12,2304.0,0.1,8178.670634071059
2000-01-01 14:25:59,GPS Time :2025-10-5 8:7,25.315124,76.360744,8493.8,1.21,17.93,25.32,357.16,1020.0,0.1,8198.342757376638
2000-01-01 14:26:06,GPS Time :2025-10-5 8:7,25.315306,76.361205,8513.4,1.11,17.88,25.33,356.06,360.0,0.1,8220.936441527061
2000-01-01 14:26:12,GPS Time :2025-10-5 8:7,25.315446,76.361725,8537.5,1.1,17.84,25.55,354.55,264.0,0.1,8252.043637719073
2000-01-01 14:26:19,GPS Time :2025-10-5 8:7,25.315446,76.361725,8537.5,1.29,17.76,24.81,353.12,12.0,0.1,8281.601834829671
2000-01-01 14:26:26,GPS Time :2025-10-5 8:8,25.315632,76.362964,8600.7,1.21,17.7,24.82,351.97,12.0,0.1,8305.442813871778
2000-01-01 14:26:33,GPS Time :2025-10-5 8:8,25.315793,76.363753,8625.4,0.72,17.65,26.01,350.85,0.0,0.1,8328.722563391279
2000-01-01 14:26:39,GPS Time :2025-10-5 8:8,25.315956,76.364419,8625.4,0.78,17.59,25.4,349.46,0.0,0.0,8357.69823081877
2000-01-01 14:26:46,GPS Time :2025-10-5 8:8,25.315956,76.364419,8625.4,0.94,17.52,25.59,348.23,0.0,0.0,8383.416506715177
2000-01-01 14:26:53,GPS Time :2025-10-5 8:8,25.316374,76.365144,8702.3,0.91,17.47,25.09,347.11,0.0,0.0,8406.898840798516
2000-01-01 14:26:59,GPS Time :2025-10-5 8:8,25.316536,76.365561,8727.4,1.09,17.4,25.0,345.77,0.0,0.0,8435.074530718897
2000-01-01 14:27:06,GPS Time :2025-10-5 8:8,25.316694,76.366066,8758.2,1.06,17.35,25.07,344.72,0.0,0.0,8457.21435076408
2000-01-01 14:27:12,GPS Time :2025-10-5 8:8,25.316729,76.366688,8779.1,0.55,17.28,25.08,343.7,0.0,0.0,8478.773957128884
2000-01-01 14:27:19,GPS Time :2025-10-5 8:8,25.316921,76.367484,8800.9,1.0,17.19,23.53,342.69,0.0,0.0,8500.173307574001
2000-01-01 14:27:25,GPS Time :2025-10-5 8:9,25.317239,76.3681,8821.4,0.8,17.18,24.6,341.73,0.0,0.0,8520.560679161596
2000-01-01 14:27:31,GPS Time :2025-10-5 8:9,25.317239,76.3681,8821.4,1.07,17.14,24.53,340.83,0.0,0.0,8539.716004511713
2000-01-01 14:27:38,GPS Time :2025-10-5 8:9,25.317855,76.36935,8863.3,1.1,17.08,23.62,340.05,0.0,0.0,8556.350447013861
2000-01-01 14:27:44,GPS Time :2025-10-5 8:9,25.318169,76.369984,8880.9,0.87,17.03,23.61,339.04,0.0,0.0,8577.935886155034
2000-01-01 14:27:51,GPS Time :2025-10-5 8:9,25.318169,76.369984,8880.9,1.07,16.95,23.04,338.1,0.0,0.1,8598.072138341515
2000-01-01 14:27:57,GPS Time :2025-10-5 8:9,25.318792,76.371284,8923.6,1.33,16.89,23.83,337.05,0.0,0.0,8620.618433832442
2000-01-01 14:28:04,GPS Time :2025-10-5 8:9,25.31918,76.371974,8923.6,0.97,16.83,23.79,336.04,0.0,0.0,8642.359554898358
2000-01-01 14:28:11,GPS Time :2025-10-5 8:9,25.319454,76.372572,8965.6,0.86,16.78,24.49,335.13,0.0,0.1,8661.993452461944
2000-01-01 14:28:17,GPS Time :2025-10-5 8:9,25.319775,76.373237,8988.7,0.99,16.73,24.39,334.25,0.0,0.1,8681.021182102697
2000-01-01 14:28:24,GPS Time :2025-10-5 8:10,25.320111,76.373814,9006.3,1.06,16.65,23.67,333.3,0.0,0.1,8701.60807034604
2000-01-01 14:28:30,GPS Time :2025-10-5 8:10,25.320407,76.374459,9028.4,0.97,16.61,24.0,332.49,0.0,0.1,8719.19866409367
2000-01-01 14:28:36,GPS Time :2025-10-5 8:10,25.320407,76.374459,9028.4,0.72,16.55,24.18,331.5,0.0,0.1,8740.745466658775
2000-01-01 14:28:42,GPS Time :2025-10-5 8:10,25.320979,76.375775,9069.2,0.74,16.5,23.96,330.62,0.0,0.1,8759.941968856043
2000-01-01 14:28:49,GPS Time :2025-10-5 8:10,25.321282,76.376348,9088.1,0.99,16.45,24.07,329.74,0.0,0.1,8779.17989105972
2000-01-01 14:28:55,GPS Time :2025-10-5 8:10,25.32159,76.37695,9108.0,1.12,16.42,24.19,328.88,0.0,0.1,8798.020798437487
2000-01-01 14:29:01,GPS Time :2025-10-5 8:10,25.3221,76.377962,9145.8,1.26,16.38,23.56,328.01,0.0,0.1,8817.121424430938
2000-01-01 14:29:07,GPS Time :2025-10-5 8:10,25.3221,76.377962,9145.8,0.97,16.32,23.25,327.2,0.0,0.1,8834.941679815072
2000-01-01 14:29:13,GPS Time :2025-10-5 8:10,25.322387,76.37864,9145.8,0.76,16.25,23.49,326.45,0.0,0.1,8851.473796774657
2000-01-01 14:29:19,GPS Time :2025-10-5 8:10,25.322661,76.379205,9183.4,1.16,16.19,23.08,325.62,0.0,0.1,8869.805230934082
2000-01-01 14:29:25,GPS Time :2025-10-5 8:11,25.322922,76.379646,9201.6,0.91,16.16,23.88,324.81,0.0,0.1,8887.731461592786
2000-01-01 14:29:32,GPS Time :2025-10-5 8:11,25.323192,76.380185,9219.2,0.81,16.09,24.09,323.97,0.0,0.1,8906.3599036357
2000-01-01 14:29:38,GPS Time :2025-10-5 8:11,25.323486,76.38071,9237.8,1.08,16.03,24.21,322.98,0.0,0.1,8928.365132883418
2000-01-01 14:29:44,GPS Time :2025-10-5 8:11,25.323486,76.38071,9237.8,0.8,15.98,24.4,321.92,0.0,0.1,8951.986920206116
2000-01-01 14:29:50,GPS Time :2025-10-5 8:11,25.323486,76.38071,9237.8,1.04,15.93,23.67,321.12,0.0,0.1,8969.85642550205
2000-01-01 14:29:57,GPS Time :2025-10-5 8:11,25.324468,76.382251,9304.3,1.02,15.87,23.78,320.25,0.0,0.1,8989.330478418802
2000-01-01 14:30:03,GPS Time :2025-10-5 8:11,25.324765,76.382812,9321.7,1.14,15.84,24.38,319.38,0.0,0.1,9008.847418829166
2000-01-01 14:30:09,GPS Time :2025-10-5 8:11,25.324934,76.38333,9340.9,1.13,15.77,23.09,318.5,0.0,0.1,9028.63253781158
2000-01-01 14:30:16,GPS Time :2025-10-5 8:11,25.325202,76.384057,9340.9,1.07,15.7,23.31,317.5,0.0,0.1,9051.169432945038
2000-01-01 14:30:22,GPS Time :2025-10-5 8:12,25.325635,76.385207,9384.4,1.12,15.66,23.7,316.79,0.0,0.1,9067.205546999936
2000-01-01 14:30:28,GPS Time :2025-10-5 8:12,25.325635,76.385207,9402.2,0.99,15.59,23.95,316.02,0.0,0.1,9084.629756387612
2000-01-01 14:30:34,GPS Time :2025-10-5 8:12,25.325635,76.385207,9402.2,1.05,15.53,23.9,315.19,0.0,0.1,9103.450240706137
2000-01-01 14:30:41,GPS Time :2025-10-5 8:12,25.326062,76.38661,9440.5,1.13,15.49,24.22,314.37,0.0,0.1,9122.083424222494
2000-01-01 14:30:47,GPS Time :2025-10-5 8:12,25.326181,76.387251,9459.0,1.07,15.45,23.58,313.51,0.0,0.1,9141.667875478284
2000-01-01 14:30:53,GPS Time :2025-10-5 8:12,25.326181,76.387251,9459.0,0.99,15.4,23.94,312.58,0.0,0.1,9162.895430171575
2000-01-01 14:31:00,GPS Time :2025-10-5 8:12,25.326659,76.388724,9500.5,0.97,15.34,24.03,311.73,0.0,0.1,9182.34173899887
2000-01-01 14:31:06,GPS Time :2025-10-5 8:12,25.327016,76.390011,9537.2,1.09,15.3,24.06,310.94,0.0,0.1,9200.453904039903
2000-01-01 14:31:12,GPS Time :2025-10-5 8:12,25.327016,76.390011,9537.2,0.64,15.25,24.01,310.06,0.0,0.1,9220.673406623086
2000-01-01 14:31:18,GPS Time :2025-10-5 8:12,25.327253,76.390803,9537.2,1.12,15.19,23.72,309.16,0.0,0.1,9241.400566850338
2000-01-01 14:31:25,GPS Time :2025-10-5 8:13,25.327425,76.391383,9581.2,1.22,15.16,24.28,308.32,0.0,0.1,9260.790047024879
2000-01-01 14:31:31,GPS Time :2025-10-5 8:13,25.327589,76.392002,9600.9,0.77,15.1,23.44,307.55,0.0,0.1,9278.601351900508
2000-01-01 14:31:37,GPS Time :2025-10-5 8:13,25.327724,76.392702,9619.8,1.17,15.04,23.1,306.62,0.0,0.1,9300.161916831601
2000-01-01 14:31:43,GPS Time :2025-10-5 8:13,25.327928,76.393299,9639.7,1.13,14.97,23.53,305.79,0.0,0.1,9319.44890782094
2000-01-01 14:31:49,GPS Time :2025-10-5 8:13,25.328082,76.393928,9659.0,0.59,14.91,23.15,304.99,0.0,0.1,9338.078941894288
2000-01-01 14:31:55,GPS Time :2025-10-5 8:13,25.328082,76.393928,9659.0,0.77,14.85,23.92,304.11,0.0,0.1,9358.61774048689
