fid,Pressure_h,Radiation_,UV_mWcm2,Latitude,Longitude,Altitude_m,aod55_Octo,aod47_Octo,UVAI_Octob
2972,624.41,2040,1.59,25.551441,76.826536,3900.79487704214,0,0,-1.36352
2973,622.8,3168,1.42,25.551378,76.82624,3920.64958787429,0,0,-1.36352
2974,621.02,4308,0.74,25.551268,76.825863,3942.64919289629,0,0,-1.36352
2975,619.26,4104,0.85,25.551195,76.825444,3964.45187066846,0,0,-1.36352
2976,617.62,5004,1.51,25.55111,76.82503,3984.81320984912,0,0,-1.36352
2977,616.04,4728,0.52,25.551004,76.824646,4004.47107071897,0,0,-1.36352
2978,614.38,4728,1.21,25.550838,76.824239,4025.16829382523,0,0,-1.36352
2979,612.55,4152,0.61,25.550686,76.823775,4048.0376541107,0,0,-1.36352
2980,610.8,4980,1.4,25.550563,76.823345,4069.9590680601,0,0,-1.36352
2981,609.22,5820,1.6,25.550432,76.822914,4089.7947032195,0,0,-1.36352
2982,607.79,6480,1.52,25.55028,76.822504,4107.78315230309,0,0,-1.36352
2983,606.01,6120,0.93,25.550099,76.822053,4130.22230992201,0,0,-1.36352
2984,604.29,6684,0.64,25.549923,76.821538,4151.95585004363,0,0,-1.36352
2985,602.63,6192,1.34,25.549794,76.821049,4172.97879573493,0,0,-1.36352
2986,601.05,6192,1.57,25.549628,76.820572,4193.03218898909,0,0,-1.36352
2987,599.5,6612,1.43,25.549445,76.82009,4212.74634196834,0,0,-1.36352
2988,597.8,6684,0.8,25.549228,76.819559,4234.41583063354,0,0,-1.36352
2989,596.08,7716,0.92,25.549045,76.818992,4256.39109651097,0,0,-1.36352
2990,594.49,7692,1.24,25.548892,76.818443,4276.75115966247,0,0,-1.36352
2991,592.73,7908,1.56,25.548741,76.817887,4299.339566985,0,0,-1.36352
2992,591.31,8136,1.29,25.548562,76.817333,4317.60392512397,0,0,-1.36352
2993,589.62,8544,1.36,25.548347,76.816801,4339.38742904935,0,0,-1.36352
2994,587.81,7956,0.62,25.548138,76.816225,4362.77383276194,0,0,-1.36352
2995,586.1,8076,0.93,25.547997,76.815649,4384.92179894252,0,0,-1.36352
2996,584.13,8148,0.35,25.547843,76.815156,4410.50224907205,0,0,-1.36352
2997,582.46,7944,1.32,25.54765,76.814664,4432.24196690723,0,0,-1.36352
2998,580.93,8232,0.86,25.547423,76.814162,4452.20354098073,0,0,-1.36352
2999,579.06,8040,0.75,25.547224,76.813619,4476.65891427096,0,0,-1.36352
3000,577.4,8256,1.05,25.547076,76.813079,4498.42160121835,0,0,-1.36352
3001,575.44,7824,0.38,25.546908,76.812606,4524.18262447203,0,0,-1.36352
3002,573.7,8544,1.16,25.546683,76.812108,4547.1117079349,0,0,-1.36352
3003,571.93,7932,0.6,25.546448,76.81158,4570.49396944204,0,0,-1.36352
3004,570.14,8964,1,25.546268,76.811028,4594.20010547324,0,0,-1.36352
3005,568.44,8580,1.46,25.546123,76.810483,4616.77017626217,0,0,-1.36352
3006,566.53,8064,1.61,25.545957,76.810005,4642.19360944462,0,0,-1.36352
3007,564.49,8868,0.81,25.545777,76.809501,4669.42420035409,0,0,-1.36352
3008,562.57,8376,0.69,25.545666,76.808955,4695.12588098535,0,0,-1.36352
3009,560.56,8304,1.61,25.545569,76.808458,4722.10854118934,0,0,-1.36352
3010,558.78,8160,1.54,25.545436,76.80799,4746.06912179853,0,0,-1.36352
3011,556.9,8400,1.01,25.545251,76.807503,4771.44300698534,0,0,-1.36352
3012,555.07,8388,0.63,25.545089,76.80696,4796.20876053243,0,0,-1.36352
3013,552.95,8160,1.21,25.544738,76.805367,4824.98193948561,0,0,-1.36352
3014,550.88,8496,1.62,25.544738,76.805367,4853.16282693436,0,0,-1.36352
3015,548.91,8100,0.76,25.544738,76.805367,4880.06206404428,0,0,-1.36352
3016,546.74,7596,1.08,25.544482,76.804521,4909.78281897822,0,0,-1.36352
3017,544.54,7824,1.5,25.544482,76.804521,4940.01212795086,0,0,-1.36352
3018,542.5,6516,0.62,25.544382,76.804144,4968.13143734616,0,0,-1.36352
3019,540.44,6840,1.64,25.544279,76.803805,4996.61344507912,0,0,-1.36352
3020,538.62,6588,1.24,25.543975,76.803097,5021.8503974222,0,0,-1.36352
3021,536.51,5808,0.9,25.543975,76.803097,5051.19520085291,0,0,-1.36352
3022,534.64,6024,1.64,25.543852,76.802804,5077.28042106864,0,0,-1.36352
3023,532.47,5304,0.8,25.54365,76.802408,5107.64320677221,0,0,-1.36352
3024,530.35,4008,1.14,25.543331,76.801796,5137.40330359188,0,0,-1.36352
3025,528.28,3972,1.17,25.543331,76.801796,5166.55460393199,0,0,-1.36352
3026,526.14,2796,0.72,25.543195,76.801434,5196.78909722113,0,0,-1.36352
3027,523.95,2556,1.66,25.542967,76.801137,5227.83327447877,0,0,-1.36352
3028,521.97,2088,0.7,25.542686,76.800491,5255.99118483564,0,0,-1.36352
3029,520.07,1356,1.39,25.542686,76.800491,5283.09283820155,0,0,-1.36352
3030,518.1,960,1.16,25.542463,76.800172,5311.27776492843,0,0,-1.36352
3031,516.1,624,0.55,25.542304,76.799776,5339.98081524636,0,0,-1.36352
3032,514.03,528,0.32,25.541884,76.799127,5369.78348086365,0,0,-1.36352
3033,512.01,264,0.61,25.541884,76.799127,5398.96011150589,0,0,-1.36352
3034,509.85,300,1.64,25.541675,76.79883,5430.26218898177,0,0,-1.36352
3035,507.81,168,0.74,25.540982,76.797791,5459.92401656862,0,0,-1.36352
3036,505.67,132,1.67,25.540982,76.797791,5491.14373519165,0,0,-1.36352
3037,503.5,180,0.48,25.540982,76.797791,5522.91054980479,0,0,-1.36352
3038,501.59,48,0.32,25.540742,76.797503,5550.96306668852,0,0,-1.36352
3039,499.75,24,0.9,25.54025,76.796755,5578.06940052698,0,0,-1.36352
3040,497.8,0,1.29,25.54025,76.796755,5606.88456950275,0,0,-1.36352
3041,495.96,12,1.47,25.53995,76.796404,5634.15820106202,0,0,-1.36352
3042,494.01,0,0.65,25.539723,76.795928,5663.15189494169,0,0,-1.36352
3043,491.95,0,0.71,25.539303,76.79513,5693.88196617262,0,0,-1.36352
3044,490.01,0,0.58,25.539303,76.79513,5722.91735327431,0,0,-1.36352
3045,487.99,0,1.66,25.539078,76.794768,5753.24916443088,0,0,-1.36352
3046,485.98,0,0.54,25.538789,76.794304,5783.53190073338,0,0,-1.36352
3047,483.99,0,1.64,25.538244,76.793496,5813.61339161181,0,0,-1.36352
3048,482.07,0,0.6,25.538244,76.793496,5842.73181971434,0,0,-1.36352
3049,480.34,0,1.34,25.538081,76.79302,5869.04927623365,0,0,-1.36352
3050,478.51,0,1.29,25.537839,76.792533,5896.97164008025,0,0,-1.36352
3051,476.81,0,0.63,25.537565,76.791544,5922.98802831668,0,0,-1.36352
3052,474.85,0,1.47,25.537565,76.791544,5953.07677843062,0,0,-1.36352
3053,473.09,0,0.82,25.537323,76.79099,5980.18106609188,0,0,-1.36352
3054,471.09,0,1.07,25.537156,76.790438,6011.08068248535,0,0,-1.36352
3055,469.1,0,1.18,25.536699,76.789225,6041.93141032376,0,0,-1.36352
3056,467.22,0,0.71,25.536699,76.789225,6071.17432433264,0,0,-1.36352
3057,465.39,0,1.68,25.536425,76.788637,6099.73115761866,0,0,-1.36352
3058,463.6,0,0.53,25.53622,76.787943,6127.7519004933,0,0,-1.36352
3059,461.64,0,0.3,25.535824,76.78681,6158.53449251316,0,0,-1.36352
3060,459.54,0,0.47,25.535824,76.78681,6191.6335025711,0,0,-1.36352
3061,457.57,0,1.19,25.535557,76.786194,6222.79505316572,0,0,-1.36352
3062,455.43,0,1.23,25.535093,76.785129,6256.76901688074,0,0,-1.36352
3063,453.63,0,1.17,25.535093,76.785129,6285.44548480737,0,0,-1.36352
3064,451.57,0,1.07,25.53482,76.78451,6318.37739383696,0,0,-1.36352
3065,449.53,0,0.55,25.534512,76.7838,6351.10967654178,0,0,-1.36352
3066,447.41,0,1.56,25.5339,76.782487,6385.25327457543,0,0,-1.36352
3067,445.22,0,1.35,25.5339,76.782487,6420.66209735837,0,0,-1.36352
3068,443.15,0,0.43,25.533646,76.781686,6454.26060327497,0,0,-1.36352
3069,441.01,0,1.09,25.533363,76.780818,6489.12915801187,0,0,-1.36352
3070,438.87,0,1.68,25.532901,76.779259,6524.13499049417,0,0,-1.36352
3071,436.63,0,0.57,25.532901,76.779259,6560.92498013109,0,0,-1.36352
3072,434.47,0,0.59,25.532628,76.778382,6596.54606772258,0,0,-1.83909
3073,432.4,0,1.73,25.532373,76.777545,6630.81775944899,0,0,-1.83909
3074,430.24,0,1.18,25.532078,76.775874,6666.72145912721,0,0,-1.83909
3075,428.02,0,0.41,25.532078,76.775874,6703.77490275834,0,0,-1.83909
3076,425.8,0,1.12,25.531893,76.774912,6740.98429355446,0,0,-1.83909
3077,423.7,0,1.32,25.531594,76.773185,6776.32722899093,0,0,-1.83909
3078,421.42,0,0.63,25.531594,76.773185,6814.86052511788,0,0,-1.83909
3079,419.31,0,0.58,25.5314,76.772207,6850.67141884707,0,0,-1.83909
3080,417.13,0,1.66,25.531125,76.771232,6887.82393988762,0,0,-1.83909
3081,414.9,0,1.2,25.530704,76.76936,6925.99161477597,0,0,-1.83909
3082,412.67,0,0.44,25.530704,76.76936,6964.32576520408,0,0,-1.83909
3083,410.47,0,1.34,25.530464,76.768357,7002.308932411,0,0,-1.83909
3084,408.29,0,1.69,25.530219,76.767379,7040.10975227502,0,0,-1.83909
3085,406.13,0,0.52,25.530044,76.766532,7077.72530950077,0,0,-2.07553
3086,404.02,0,0.96,25.529763,76.765615,7114.62687628149,0,0,-2.07553
3087,401.84,0,0.31,25.529428,76.764802,7152.91693449252,0,0,-2.07553
3088,399.71,0,1.09,25.529077,76.764027,7190.49158722732,0,0,-2.07553
3089,397.55,0,0.44,25.52874,76.763223,7228.76140242005,0,0,-2.07553
3090,395.32,0,0.59,25.528414,76.762383,7268.44849484942,0,0,-2.07553
3091,393.27,0,1.62,25.528033,76.761527,7305.09238964819,0,0,-2.07553
3092,391.02,0,1.59,25.528033,76.761527,7345.48977311844,0,0,-2.07553
3093,388.71,0,1.21,25.527363,76.75994,7387.16071975493,0,0,-2.07553
3094,386.49,0,0.54,25.527146,76.759178,7427.39750987456,0,0,-2.07553
3095,384.25,0,0.4,25.526957,76.758398,7468.18692649887,0,0,-2.07553
3096,381.94,0,0.51,25.526713,76.757523,7510.4531749611,0,0,-2.07553
3097,379.67,0,0.75,25.526713,76.757523,7552.18967133284,0,0,-2.07553
3098,377.42,0,1.02,25.526262,76.75588,7593.7583215443,0,0,-2.07553
3099,375.1,0,1.3,25.526072,76.755112,7636.83087701521,0,0,-2.07553
3100,372.74,0,1.35,25.525895,76.754271,7680.86796328412,0,0,-2.07553
3101,370.54,0,1.45,25.525711,76.753523,7722.12328615254,0,0,-2.07553
3102,368.24,0,0.29,25.52552,76.752697,7765.46646724346,0,0,-2.07553
3103,366.06,0,1.36,25.525042,76.751251,7806.75109319478,0,0,-2.07553
3104,363.81,0,1.53,25.525042,76.751251,7849.57067855798,0,0,-2.07553
3105,361.61,0,1.41,25.524728,76.750541,7891.64656210495,0,0,-2.07553
3106,359.37,0,1.29,25.524728,76.750541,7934.70097216857,0,0,-2.07553
3107,357.06,0,1.1,25.523993,76.749409,7979.32903368378,0,0,-2.07553
3108,354.74,0,0.82,25.523583,76.748787,8024.38622314336,0,0,-2.07553
3109,352.49,0,0.84,25.523202,76.748236,8068.3124264919,0,0,-2.07553
3110,350.29,0,0.54,25.522702,76.747502,8111.48257254273,0,0,-2.07553
3111,348.06,0,0.5,25.522244,76.746869,8155.46604286663,0,0,-2.07553
3112,345.87,0,0.41,25.521683,76.746076,8198.88321695883,0,0,-2.07553
3113,343.69,0,0.37,25.520654,76.744584,8242.32378911174,0,0,-2.07553
3114,341.43,0,0.36,25.520654,76.744584,8287.59469968821,0,0,-2.07553
3115,339.3,0,0.35,25.520239,76.743924,8330.48418859173,0,0,-2.07553
3116,337.14,0,0.5,25.519686,76.743213,8374.20098090274,0,0,-2.07553
3117,334.97,0,0.65,25.518585,76.741948,8418.34913959987,0,0,-2.07553
3118,332.98,0,1.43,25.518585,76.741948,8459.03927691369,0,0,-2.07553
3119,331.08,0,1.2,25.518585,76.741948,8498.07332718271,0,0,-2.07553
3120,329.13,0,0.44,25.51752,76.740803,8538.32365811794,0,0,-2.07553
3121,327.29,0,0.88,25.516974,76.740247,8576.4809162248,0,0,-2.07553
3122,325.33,0,0.8,25.516519,76.739566,8617.31823570984,0,0,-2.07553
3123,323.47,0,0.66,25.516519,76.739566,8656.25666916274,0,0,-2.07553
3124,321.57,0,0.26,25.515314,76.737509,8696.22013253864,0,0,-2.07553
3125,319.6,0,0.6,25.515314,76.737509,8737.85834139466,0,0,-2.07553
3126,317.75,0,0.73,25.514579,76.735871,8777.14986510403,0,0,-2.07553
3127,315.92,0,1.53,25.514579,76.735871,8816.19928526726,0,0,-2.07553
3128,314.05,0,0.41,25.514305,76.734924,8856.29191540049,0,0,-2.07553
3129,312.11,0,1.02,25.5137,76.733151,8898.09016064221,0,0,-2.07553
3130,310.2,0,0.36,25.5137,76.733151,8939.44807091673,0,0,-2.07553
3131,308.39,0,0.57,25.513509,76.732293,8978.83137691155,0,0,-2.07553
3132,306.55,0,1.2,25.513198,76.731309,9019.05976311569,0,0,-2.07553
3133,304.8,0,1.44,25.512948,76.730535,9057.50227715619,0,0,-2.07553
3134,302.94,0,0.39,25.512653,76.729574,9098.55760521006,0,0,-2.07553
3135,301.06,0,1,25.512653,76.729574,9140.26233202933,0,0,-2.07553
3136,299.02,0,1.22,25.512049,76.727825,9185.755645063,0,0,-2.07553
3137,297.07,0,1.45,25.511743,76.726991,9229.47744049687,0,0,-2.07553
3138,295.12,0,0.4,25.511399,76.726084,9273.43224769121,0,0,-2.07553
3139,293.07,0,1.69,25.511399,76.726084,9319.89545432618,0,0,-2.07553
3140,291.22,0,1.38,25.510257,76.72357,9362.05212499464,0,0,-2.07553
3141,289.2,0,0.91,25.510257,76.72357,9408.33103719796,0,0,-2.07553
3142,287.34,0,0.44,25.509704,76.721768,9451.17634278311,0,0,-2.07553
3143,285.61,0,0.54,25.509704,76.721768,9491.22914087426,0,0,-2.07553
3144,283.82,0,1.8,25.509237,76.719986,9532.87837683722,0,0,-2.07553
3145,282.19,0,0.81,25.509237,76.719986,9570.99021666903,0,0,-2.07553
3146,280.62,0,0.74,25.509007,76.719061,9607.86807802749,0,0,-2.07553
3147,278.95,0,1.85,25.508779,76.718127,9647.27867290461,0,0,-2.07553
3148,277.32,0,0.53,25.508597,76.717134,9685.92997540044,0,0,-2.07553
3149,275.51,0,0.94,25.508132,76.715278,9729.06567003259,0,0,-1.68818
3150,273.85,0,0.24,25.508132,76.715278,9768.82878754131,0,0,-1.68818
3151,272.13,0,0.67,25.507901,76.714424,9810.23554407365,0,0,-1.68818
3152,270.46,0,0.76,25.507612,76.713634,9850.64188195258,0,0,-1.68818
3153,268.86,0,0.27,25.507268,76.71278,9889.54448895059,0,0,-1.68818
3154,267.17,0,1.32,25.507268,76.71278,9930.83947961375,0,0,-1.68818
3155,265.51,0,0.48,25.506468,76.710317,9971.60785560508,0,0,-1.68818
3156,263.79,0,0.31,25.506468,76.710317,10014.0680893918,0,0,-1.68818
3157,262.03,0,0.4,25.505912,76.70845,10057.7484690438,0,0,-1.68818
3158,260.42,0,0.94,25.505912,76.70845,10097.9146480799,0,0,-1.68818
3159,258.75,0,0.26,25.505592,76.707665,10139.7907219951,0,0,-1.68818
3160,257.01,0,0.67,25.505261,76.706736,10183.6555329294,0,0,-1.68818
3161,255.45,0,0.52,25.504887,76.705828,10223.1875236024,0,0,-1.68818
3162,253.89,0,1.77,25.50449,76.704913,10262.9154846197,0,0,-1.68818
3163,252.31,0,0.33,25.504175,76.703982,10303.3547700105,0,0,-1.68818
3164,250.65,0,1.87,25.503693,76.702978,10346.0631117279,0,0,-1.68818
3165,249.01,0,0.65,25.503332,76.702098,10388.4824011338,0,0,-1.68818
3166,247.45,0,1.42,25.502807,76.701054,10429.0429174686,0,0,-1.68818
3167,245.76,0,1.36,25.502359,76.700189,10473.2178067503,0,0,-1.68818
3168,243.96,0,0.37,25.5015,76.69806,10520.5393303092,0,0,-1.68818
3169,242.17,0,0.6,25.5015,76.69806,10567.8791613373,0,0,-1.68818
3170,240.29,0,1.19,25.500984,76.696895,10617.905259863,0,0,-1.68818
3171,238.35,0,1.88,25.500446,76.695691,10669.8613098922,0,0,-1.68818
3172,236.55,0,1.77,25.499417,76.693414,10718.3751125564,0,0,-1.68818
3173,234.65,0,0.97,25.499417,76.693414,10769.909510393,0,0,-1.68818
3174,233.1,0,1.47,25.498928,76.692239,10812.2015872607,0,0,-1.68818
3175,231.69,0,1.52,25.49835,76.691023,10850.8719909067,0,0,-1.68818
3176,230.35,0,1.29,25.497787,76.690073,10887.799597991,0,0,-1.68818
3177,229.04,0,1,25.49717,76.688914,10924.0689997395,0,0,-1.68818
3178,227.7,0,1.31,25.49662,76.687946,10961.3432061336,0,0,-1.68818
3179,226.37,0,1.2,25.495923,76.686973,10998.5153006814,0,0,-1.68818
3180,225.02,0,1.51,25.495313,76.685995,11036.4276709557,0,0,-1.68818
3181,223.67,0,0.99,25.493899,76.684269,11074.5246692162,0,0,-1.68818
3182,222.23,0,1.72,25.493899,76.684269,11115.3672469044,0,0,-1.68818
3183,220.99,0,1.69,25.492507,76.682455,11150.7093229166,0,0,-1.68818
3184,219.61,0,1.31,25.492507,76.682455,11190.2309330288,0,0,-1.68818
3185,218.25,0,0.8,25.427233,76.554512,11229.3770054109,610,781,-0.75104
3186,216.79,0,1.56,25.427233,76.554512,11271.6219269094,610,781,-0.75104
3187,215.6,0,1.3,25.427233,76.554512,11306.2251779328,610,781,-0.75104
3188,214.36,0,1.29,25.427233,76.554512,11342.4472768423,610,781,-0.75104
3189,213.01,0,1.82,25.427233,76.554512,11382.0760514686,610,781,-0.75104
3190,211.76,0,1.56,25.427233,76.554512,11418.9511097212,610,781,-0.75104
3191,210.61,0,1.27,25.427233,76.554512,11453.0321618371,610,781,-0.75104
3192,209.39,0,1.62,25.427233,76.554512,11489.3528367828,610,781,-0.75104
3193,208.16,0,1.38,25.427233,76.554512,11526.1451084116,610,781,-0.75104
3194,206.9,0,1.3,25.427233,76.554512,11564.0177393892,610,781,-0.75104
3195,205.74,0,1.21,25.427233,76.554512,11599.0500803322,610,781,-0.75104
3196,204.64,0,1.33,25.427233,76.554512,11632.4184599114,610,781,-0.75104
3197,203.46,0,1.6,25.427233,76.554512,11668.3754890329,610,781,-0.75104
3198,202.4,0,1.07,25.427233,76.554512,11700.8201358243,610,781,-0.75104
3199,201.26,0,1.47,25.427233,76.554512,11735.8673559277,610,781,-0.75104
3200,200.09,0,1.24,25.427233,76.554512,11772.0044206996,610,781,-0.75104
3201,198.97,0,1.28,25.427233,76.554512,11806.7578148644,610,781,-0.75104
3202,197.86,0,1.18,25.427233,76.554512,11841.3575551483,610,781,-0.75104
3203,196.66,0,1.37,25.427233,76.554512,11878.939939355,610,781,-0.75104
3204,195.44,0,1.1,25.427233,76.554512,11917.3395417731,610,781,-0.75104
3205,194.26,0,1.3,25.427233,76.554512,11954.6652422883,610,781,-0.75104
3206,193.16,0,1.45,25.427233,76.554512,11989.6260969404,610,781,-0.75104
3207,192.12,0,1.04,25.427233,76.554512,12022.8285749229,610,781,-0.75104
3208,191.01,0,1.5,25.427233,76.554512,12058.426785445,610,781,-0.75104
3209,189.95,0,1.38,25.427233,76.554512,12092.5781792598,610,781,-0.75104
3210,188.83,0,1.35,25.427233,76.554512,12128.8307526001,610,781,-0.75104
3211,187.52,0,1.54,25.427233,76.554512,12171.4549080625,610,781,-0.75104
3212,186.41,0,1.51,25.427233,76.554512,12207.7606814708,610,781,-0.75104
3213,185.36,0,1.53,25.427233,76.554512,12242.2654566073,610,781,-0.75104
3214,184.18,0,1.28,25.427233,76.554512,12281.2316427749,610,781,-0.75104
3215,183,0,1.33,25.427233,76.554512,12320.4005055288,610,781,-0.75104
3216,182.02,0,1.26,25.427233,76.554512,12353.0863371683,610,781,-0.75104
3217,180.92,0,1.3,25.427233,76.554512,12389.9446956233,610,781,-0.75104
3218,179.81,0,1.68,25.427233,76.554512,12427.3225359379,610,781,-0.75104
3219,178.74,0,1.28,25.427233,76.554512,12463.530708734,610,781,-0.75104
3220,177.58,0,1.21,25.427233,76.554512,12502.983252432,610,781,-0.75104
3221,176.53,0,1.34,25.427233,76.554512,12538.8749540658,610,781,-0.75104
3222,175.4,0,1.5,25.427233,76.554512,12577.6949060733,610,781,-0.75104
3223,174.31,0,1.22,25.427233,76.554512,12615.3330623115,610,781,-0.75104
3224,173.14,0,1.34,25.427233,76.554512,12655.9463256235,610,781,-0.75104
3225,172.14,0,1.22,25.427233,76.554512,12690.8350366559,610,781,-0.75104
3226,171.03,0,1.37,25.427233,76.554512,12729.7542215362,610,781,-0.75104
3227,169.99,0,1.29,25.427233,76.554512,12766.4050778996,610,781,-0.75104
3228,168.93,0,1.4,25.427233,76.554512,12803.9480759831,610,781,-0.75104
3229,167.93,0,1.34,25.427233,76.554512,12839.5412708157,610,781,-0.75104
3230,166.86,0,1.05,25.427233,76.554512,12877.8165654322,610,781,-0.75104
3231,165.87,0,1.06,25.427233,76.554512,12913.4075771608,610,781,-0.75104
3232,164.75,0,1.58,25.427233,76.554512,12953.8801317425,610,781,-0.75104
3233,163.71,0,1.39,25.427233,76.554512,12991.6617720785,610,781,-0.75104
3234,162.61,0,1.39,25.427233,76.554512,13031.8352083071,610,781,-0.75104
3235,161.56,0,1.46,25.427233,76.554512,13070.3883840441,610,781,-0.75104
3236,160.52,0,1.41,25.427233,76.554512,13108.774909068,610,781,-0.75104
3237,159.43,0,1.4,25.427233,76.554512,13149.223692216,610,781,-0.75104
3238,158.49,0,1.32,25.427233,76.554512,13184.2863509896,610,781,-0.75104
3239,157.43,0,1.3,25.427233,76.554512,13224.0276810871,610,781,-0.75104
3240,156.52,0,1.22,25.427233,76.554512,13258.318462816,610,781,-0.75104
3241,155.45,0,1.33,25.427233,76.554512,13298.8455145018,610,781,-0.75104
3242,154.46,0,1.21,25.427233,76.554512,13336.5441886997,610,781,-0.75104
3243,153.4,0,1.09,25.427233,76.554512,13377.1259463652,610,781,-0.75104
3244,152.17,0,1.02,25.427233,76.554512,13424.5017052467,610,781,-0.75104
3245,151.06,0,1.67,25.427233,76.554512,13467.5223685162,610,781,-0.75104
3246,149.9,0,1.24,25.427233,76.554512,13512.7553024654,610,781,-0.75104
3247,148.8,0,1.74,25.427233,76.554512,13555.911188942,610,781,-0.75104
3248,147.54,0,1.87,25.427233,76.554512,13605.6628846455,610,781,-0.75104
3249,146.45,0,1.28,25.427233,76.554512,13648.9803692307,610,781,-0.75104
3250,145.41,0,0.9,25.427233,76.554512,13690.5548753389,610,781,-0.75104
3251,144.41,0,1.31,25.427233,76.554512,13730.7580475963,610,781,-0.75104
3252,143.15,0,1.68,25.427233,76.554512,13781.7362660452,610,781,-0.75104
3253,142.08,0,1.5,25.427233,76.554512,13825.3133706486,610,781,-0.75104
3254,141.07,0,1.12,25.427233,76.554512,13866.6913890947,610,781,-0.75104
3255,139.96,0,1.47,25.427233,76.554512,13912.4438534565,610,781,-0.75104
3256,139,0,1.12,25.427233,76.554512,13952.2511070161,610,781,-0.75104
3257,138.09,0,0.93,25.427233,76.554512,13990.1911287605,610,781,-0.75104
3258,137.17,0,1.83,25.427233,76.554512,14028.7544362104,610,781,-0.75104
3259,136.16,0,1.4,25.427233,76.554512,14071.3321646697,610,781,-0.75104
3260,135.2,0,0.82,25.427233,76.554512,14112.0398114198,610,781,-0.75104
3261,134.46,0,1.41,25.427233,76.554512,14143.5786702729,610,781,-0.75104
3262,134.28,0,1.35,25.427233,76.554512,14151.2715304353,610,781,-0.75104
3263,133.77,0,1.08,25.427233,76.554512,14173.1134055629,610,781,-0.75104
3264,133.29,0,1.43,25.427233,76.554512,14193.73214751,610,781,-0.75104
3265,133.07,0,0.97,25.427233,76.554512,14203.2025035748,610,781,-0.75104
3266,132.45,0,1.36,25.427233,76.554512,14229.9600689576,610,781,-0.75104
3267,132.37,0,0.99,25.427233,76.554512,14233.4200415277,610,781,-0.75104
3268,131.76,0,1.41,25.427233,76.554512,14259.8581593881,610,781,-0.75104
3269,131.58,0,0.9,25.427233,76.554512,14267.6785073568,610,781,-0.75104
3270,131.14,0,1.45,25.427233,76.554512,14286.8314462511,610,781,-0.75104
